Order ID,Purchase Date,Customer ID,Customer Type,Store Location,Product ID,Quantity,Unit Price,Total Price,Discount Applied (%),Discount Amount,Final Price
ORD1522,9/18/2023,CUST1089,Occasional,Hamburg,PROD7,5,21.95,109.75,0,0,109.75
ORD1523,9/18/2023,CUST1018,Occasional,Frankfurt,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD1524,9/18/2023,CUST1026,Occasional,Cologne,PROD14,3,13.99,41.97,0,0,41.97
ORD1525,9/19/2023,CUST1053,Occasional,Berlin,PROD9,2,20.99,41.98,0,0,41.98
ORD1526,9/20/2023,CUST1058,Occasional,Munich,PROD7,3,21.95,65.85,0,0,65.85
ORD1527,9/20/2023,CUST1022,Occasional,Frankfurt,PROD6,5,56.99,284.95,0,0,284.95
ORD1528,9/20/2023,CUST1091,Occasional,Cologne,PROD18,1,297.95,297.95,0,0,297.95
ORD1529,9/20/2023,CUST1074,Occasional,Berlin,PROD2,4,699.95,2799.8,0,0,2799.8
ORD1530,9/21/2023,CUST1040,Loyal,Frankfurt,PROD9,1,20.99,20.99,0,0,20.99
ORD1531,9/21/2023,CUST1014,Occasional,Hamburg,PROD15,3,46.95,140.85,0,0,140.85
ORD1532,9/22/2023,CUST1047,Occasional,Hamburg,PROD10,3,71.99,215.97,0,0,215.97
ORD1533,9/23/2023,CUST1084,Occasional,Berlin,PROD4,5,137.95,689.75,0,0,689.75
ORD1534,9/24/2023,CUST1002,Occasional,Munich,PROD9,3,20.99,62.97,0,0,62.97
ORD1535,9/25/2023,CUST1072,Occasional,Cologne,PROD7,1,21.95,21.95,0,0,21.95
ORD1536,9/26/2023,CUST1050,Occasional,Hamburg,PROD8,5,125.95,629.75,0,0,629.75
ORD1537,9/27/2023,CUST1096,Loyal,Munich,PROD5,1,229.95,229.95,0,0,229.95
ORD1538,9/27/2023,CUST1099,Occasional,Frankfurt,PROD14,5,13.99,69.95,0,0,69.95
ORD1539,9/28/2023,CUST1050,Occasional,Hamburg,PROD11,5,155.95,779.75,0,0,779.75
ORD1540,9/28/2023,CUST1036,Loyal,Berlin,PROD8,4,125.95,503.8,10,50.38,453.42
ORD1541,9/28/2023,CUST1090,Loyal,Hamburg,PROD6,2,56.99,113.98,10,11.4,102.58
ORD1542,9/29/2023,CUST1002,Loyal,Munich,PROD13,3,39.99,119.97,0,0,119.97
ORD1543,9/30/2023,CUST1049,Occasional,Frankfurt,PROD3,5,324.95,1624.75,0,0,1624.75
ORD1544,9/30/2023,CUST1082,Occasional,Berlin,PROD15,3,46.95,140.85,0,0,140.85
ORD1545,10/1/2023,CUST1006,Occasional,Cologne,PROD10,3,71.99,215.97,0,0,215.97
ORD1546,10/1/2023,CUST1056,Loyal,Cologne,PROD10,1,71.99,71.99,10,7.2,64.79
ORD1547,10/1/2023,CUST1052,Occasional,Frankfurt,PROD12,3,29.99,89.97,0,0,89.97
ORD1548,10/1/2023,CUST1041,Loyal,Berlin,PROD1,5,1164.99,5824.95,0,0,5824.95
ORD1549,10/1/2023,CUST1058,Occasional,Cologne,PROD1,1,1164.99,1164.99,0,0,1164.99
ORD1550,10/1/2023,CUST1095,Occasional,Hamburg,PROD2,1,699.95,699.95,0,0,699.95
ORD1551,10/2/2023,CUST1041,Occasional,Cologne,PROD18,4,297.95,1191.8,0,0,1191.8
ORD1552,10/2/2023,CUST1076,Occasional,Munich,PROD2,2,699.95,1399.9,0,0,1399.9
ORD1553,10/2/2023,CUST1027,Occasional,Munich,PROD9,1,20.99,20.99,0,0,20.99
ORD1554,10/3/2023,CUST1019,Loyal,Frankfurt,PROD6,1,56.99,56.99,0,0,56.99
ORD1555,10/3/2023,CUST1059,Loyal,Berlin,PROD13,1,39.99,39.99,10,4,35.99
ORD1556,10/3/2023,CUST1022,Loyal,Hamburg,PROD10,5,71.99,359.95,15,53.99,305.96
ORD1557,10/4/2023,CUST1031,Occasional,Cologne,PROD7,4,21.95,87.8,0,0,87.8
ORD1558,10/5/2023,CUST1067,Loyal,Cologne,PROD10,5,71.99,359.95,0,0,359.95
ORD1559,10/6/2023,CUST1098,Occasional,Berlin,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1560,10/7/2023,CUST1099,Occasional,Hamburg,PROD2,5,699.95,3499.75,0,0,3499.75
ORD1561,10/8/2023,CUST1089,Loyal,Hamburg,PROD3,5,324.95,1624.75,0,0,1624.75
ORD1562,10/9/2023,CUST1033,Occasional,Munich,PROD12,1,29.99,29.99,0,0,29.99
ORD1563,10/9/2023,CUST1094,Occasional,Cologne,PROD11,3,155.95,467.85,0,0,467.85
ORD1564,10/9/2023,CUST1023,Loyal,Munich,PROD16,3,116.99,350.97,0,0,350.97
ORD1565,10/9/2023,CUST1098,Loyal,Berlin,PROD3,2,324.95,649.9,5,32.49,617.41
ORD1566,10/9/2023,CUST1097,Occasional,Munich,PROD5,2,229.95,459.9,0,0,459.9
ORD1567,10/9/2023,CUST1094,Occasional,Hamburg,PROD9,3,20.99,62.97,0,0,62.97
ORD1568,10/10/2023,CUST1009,Occasional,Hamburg,PROD8,5,125.95,629.75,0,0,629.75
ORD1569,10/11/2023,CUST1050,Loyal,Hamburg,PROD1,5,1164.99,5824.95,0,0,5824.95
ORD1570,10/11/2023,CUST1020,Occasional,Frankfurt,PROD15,2,46.95,93.9,0,0,93.9
ORD1571,10/12/2023,CUST1054,Occasional,Berlin,PROD4,4,137.95,551.8,0,0,551.8
ORD1572,10/12/2023,CUST1090,Loyal,Cologne,PROD15,4,46.95,187.8,0,0,187.8
ORD1573,10/13/2023,CUST1098,Occasional,Berlin,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD1574,10/13/2023,CUST1028,Occasional,Munich,PROD16,4,116.99,467.96,0,0,467.96
ORD1575,10/14/2023,CUST1066,Occasional,Hamburg,PROD9,5,20.99,104.95,0,0,104.95
ORD1576,10/14/2023,CUST1032,Loyal,Cologne,PROD14,5,13.99,69.95,15,10.49,59.46
ORD1577,10/14/2023,CUST1040,Occasional,Cologne,PROD8,5,125.95,629.75,0,0,629.75
ORD1578,10/14/2023,CUST1089,Occasional,Cologne,PROD2,3,699.95,2099.85,0,0,2099.85
ORD1579,10/14/2023,CUST1054,Loyal,Hamburg,PROD3,5,324.95,1624.75,5,81.24,1543.51
ORD1580,10/14/2023,CUST1062,Occasional,Frankfurt,PROD18,3,297.95,893.85,0,0,893.85
ORD1581,10/15/2023,CUST1022,Loyal,Frankfurt,PROD2,1,699.95,699.95,10,70,629.95
ORD1582,10/15/2023,CUST1076,Occasional,Munich,PROD7,5,21.95,109.75,0,0,109.75
ORD1583,10/15/2023,CUST1073,Occasional,Cologne,PROD17,3,203.95,611.85,0,0,611.85
ORD1584,10/15/2023,CUST1091,Occasional,Hamburg,PROD14,1,13.99,13.99,0,0,13.99
ORD1585,10/16/2023,CUST1079,Occasional,Hamburg,PROD11,5,155.95,779.75,0,0,779.75
ORD1586,10/17/2023,CUST1059,Occasional,Berlin,PROD14,4,13.99,55.96,0,0,55.96
ORD1587,10/17/2023,CUST1070,Loyal,Berlin,PROD14,3,13.99,41.97,0,0,41.97
ORD1588,10/18/2023,CUST1061,Occasional,Berlin,PROD6,1,56.99,56.99,0,0,56.99
ORD1589,10/19/2023,CUST1033,Occasional,Cologne,PROD3,3,324.95,974.85,0,0,974.85
ORD1590,10/20/2023,CUST1068,Occasional,Berlin,PROD10,3,71.99,215.97,0,0,215.97
ORD1591,10/20/2023,CUST1053,Occasional,Hamburg,PROD6,5,56.99,284.95,0,0,284.95
ORD1592,10/20/2023,CUST1084,Occasional,Munich,PROD13,1,39.99,39.99,0,0,39.99
ORD1593,10/20/2023,CUST1014,Loyal,Cologne,PROD3,1,324.95,324.95,0,0,324.95
ORD1594,10/20/2023,CUST1004,Occasional,Munich,PROD7,2,21.95,43.9,0,0,43.9
ORD1595,10/20/2023,CUST1093,Occasional,Hamburg,PROD14,3,13.99,41.97,0,0,41.97
ORD1596,10/20/2023,CUST1082,Loyal,Berlin,PROD15,4,46.95,187.8,0,0,187.8
ORD1597,10/21/2023,CUST1088,Occasional,Cologne,PROD11,5,155.95,779.75,0,0,779.75
ORD1598,10/21/2023,CUST1019,Occasional,Frankfurt,PROD6,5,56.99,284.95,0,0,284.95
ORD1599,10/22/2023,CUST1036,Occasional,Berlin,PROD11,2,155.95,311.9,0,0,311.9
ORD1600,10/22/2023,CUST1096,Occasional,Berlin,PROD5,5,229.95,1149.75,0,0,1149.75
ORD1601,10/22/2023,CUST1025,Occasional,Munich,PROD5,3,229.95,689.85,0,0,689.85
ORD1602,10/23/2023,CUST1006,Occasional,Cologne,PROD11,4,155.95,623.8,0,0,623.8
ORD1603,10/23/2023,CUST1069,Occasional,Hamburg,PROD1,3,1164.99,3494.97,0,0,3494.97
ORD1604,10/24/2023,CUST1083,Loyal,Berlin,PROD8,5,125.95,629.75,15,94.46,535.29
ORD1605,10/24/2023,CUST1064,Occasional,Munich,PROD2,5,699.95,3499.75,0,0,3499.75
ORD1606,10/24/2023,CUST1069,Occasional,Cologne,PROD14,5,13.99,69.95,0,0,69.95
ORD1607,10/25/2023,CUST1014,Occasional,Hamburg,PROD16,3,116.99,350.97,0,0,350.97
ORD1608,10/26/2023,CUST1023,Occasional,Frankfurt,PROD1,1,1164.99,1164.99,0,0,1164.99
ORD1609,10/27/2023,CUST1057,Loyal,Hamburg,PROD11,2,155.95,311.9,0,0,311.9
ORD1610,10/28/2023,CUST1038,Occasional,Cologne,PROD9,5,20.99,104.95,0,0,104.95
ORD1611,10/29/2023,CUST1048,Occasional,Munich,PROD13,5,39.99,199.95,0,0,199.95
ORD1612,10/30/2023,CUST1019,Occasional,Cologne,PROD6,1,56.99,56.99,0,0,56.99
ORD1613,10/31/2023,CUST1091,Occasional,Hamburg,PROD11,5,155.95,779.75,0,0,779.75
ORD1614,10/31/2023,CUST1032,Occasional,Berlin,PROD16,4,116.99,467.96,0,0,467.96
ORD1615,10/31/2023,CUST1087,Occasional,Berlin,PROD6,1,56.99,56.99,0,0,56.99
ORD1616,11/1/2023,CUST1035,Occasional,Hamburg,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1617,11/1/2023,CUST1081,Occasional,Frankfurt,PROD6,4,56.99,227.96,0,0,227.96
ORD1618,11/1/2023,CUST1076,Occasional,Hamburg,PROD8,4,125.95,503.8,0,0,503.8
ORD1619,11/1/2023,CUST1010,Loyal,Cologne,PROD9,2,20.99,41.98,5,2.1,39.88
ORD1620,11/1/2023,CUST1026,Loyal,Munich,PROD9,4,20.99,83.96,15,12.59,71.37
ORD1621,11/2/2023,CUST1052,Loyal,Hamburg,PROD14,1,13.99,13.99,0,0,13.99
ORD1622,11/3/2023,CUST1031,Loyal,Frankfurt,PROD2,5,699.95,3499.75,15,524.96,2974.79
ORD1623,11/4/2023,CUST1011,Occasional,Cologne,PROD3,3,324.95,974.85,0,0,974.85
ORD1624,11/5/2023,CUST1015,Loyal,Cologne,PROD2,4,699.95,2799.8,5,139.99,2659.81
ORD1625,11/6/2023,CUST1098,Occasional,Cologne,PROD11,2,155.95,311.9,0,0,311.9
ORD1626,11/6/2023,CUST1072,Occasional,Cologne,PROD7,1,21.95,21.95,0,0,21.95
ORD1627,11/6/2023,CUST1008,Occasional,Cologne,PROD3,3,324.95,974.85,0,0,974.85
ORD1628,11/6/2023,CUST1099,Occasional,Munich,PROD17,5,203.95,1019.75,0,0,1019.75
ORD1629,11/7/2023,CUST1021,Occasional,Munich,PROD5,2,229.95,459.9,0,0,459.9
ORD1630,11/8/2023,CUST1036,Occasional,Hamburg,PROD1,5,1164.99,5824.95,0,0,5824.95
ORD1631,11/8/2023,CUST1034,Occasional,Munich,PROD12,1,29.99,29.99,0,0,29.99
ORD1632,11/8/2023,CUST1043,Occasional,Cologne,PROD6,2,56.99,113.98,0,0,113.98
ORD1633,11/9/2023,CUST1031,Loyal,Cologne,PROD16,4,116.99,467.96,15,70.19,397.77
ORD1634,11/9/2023,CUST1012,Loyal,Munich,PROD10,2,71.99,143.98,10,14.4,129.58
ORD1635,11/9/2023,CUST1092,Occasional,Hamburg,PROD9,3,20.99,62.97,0,0,62.97
ORD1636,11/10/2023,CUST1051,Occasional,Frankfurt,PROD10,3,71.99,215.97,0,0,215.97
ORD1637,11/11/2023,CUST1078,Occasional,Berlin,PROD13,1,39.99,39.99,0,0,39.99
ORD1638,11/11/2023,CUST1048,Occasional,Berlin,PROD9,3,20.99,62.97,0,0,62.97
ORD1639,11/12/2023,CUST1022,Occasional,Hamburg,PROD1,3,1164.99,3494.97,0,0,3494.97
ORD1640,11/13/2023,CUST1019,Occasional,Berlin,PROD9,3,20.99,62.97,0,0,62.97
ORD1641,11/14/2023,CUST1042,Occasional,Frankfurt,PROD10,3,71.99,215.97,0,0,215.97
ORD1642,11/14/2023,CUST1034,Occasional,Frankfurt,PROD1,5,1164.99,5824.95,0,0,5824.95
ORD1643,11/15/2023,CUST1066,Occasional,Munich,PROD18,4,297.95,1191.8,0,0,1191.8
ORD1644,11/16/2023,CUST1004,Occasional,Frankfurt,PROD9,3,20.99,62.97,0,0,62.97
ORD1645,11/17/2023,CUST1065,Loyal,Cologne,PROD5,4,229.95,919.8,10,91.98,827.82
ORD1646,11/17/2023,CUST1015,Occasional,Hamburg,PROD2,5,699.95,3499.75,0,0,3499.75
ORD1647,11/17/2023,CUST1029,Occasional,Cologne,PROD10,5,71.99,359.95,0,0,359.95
ORD1648,11/18/2023,CUST1069,Occasional,Munich,PROD8,5,125.95,629.75,0,0,629.75
ORD1649,11/18/2023,CUST1097,Occasional,Munich,PROD4,4,137.95,551.8,0,0,551.8
ORD1650,11/19/2023,CUST1023,Occasional,Munich,PROD17,4,203.95,815.8,0,0,815.8
ORD1651,11/20/2023,CUST1076,Occasional,Berlin,PROD15,2,46.95,93.9,0,0,93.9
ORD1652,11/21/2023,CUST1094,Loyal,Cologne,PROD14,4,13.99,55.96,5,2.8,53.16
ORD1653,11/22/2023,CUST1010,Occasional,Frankfurt,PROD16,4,116.99,467.96,0,0,467.96
ORD1654,11/23/2023,CUST1012,Occasional,Berlin,PROD17,2,203.95,407.9,0,0,407.9
ORD1655,11/23/2023,CUST1037,Occasional,Hamburg,PROD13,2,39.99,79.98,0,0,79.98
ORD1656,11/24/2023,CUST1022,Loyal,Frankfurt,PROD12,3,29.99,89.97,0,0,89.97
ORD1657,11/25/2023,CUST1044,Occasional,Cologne,PROD18,4,297.95,1191.8,0,0,1191.8
ORD1658,11/25/2023,CUST1029,Occasional,Munich,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1659,11/25/2023,CUST1049,Loyal,Frankfurt,PROD8,1,125.95,125.95,0,0,125.95
ORD1660,11/25/2023,CUST1041,Loyal,Berlin,PROD8,2,125.95,251.9,0,0,251.9
ORD1661,11/25/2023,CUST1075,Occasional,Frankfurt,PROD15,2,46.95,93.9,0,0,93.9
ORD1662,11/26/2023,CUST1048,Occasional,Munich,PROD5,5,229.95,1149.75,0,0,1149.75
ORD1663,11/27/2023,CUST1003,Occasional,Berlin,PROD7,4,21.95,87.8,0,0,87.8
ORD1664,11/28/2023,CUST1087,Occasional,Berlin,PROD5,2,229.95,459.9,0,0,459.9
ORD1665,11/28/2023,CUST1032,Occasional,Berlin,PROD10,4,71.99,287.96,0,0,287.96
ORD1666,11/29/2023,CUST1007,Occasional,Hamburg,PROD7,3,21.95,65.85,0,0,65.85
ORD1667,11/30/2023,CUST1071,Occasional,Cologne,PROD7,1,21.95,21.95,0,0,21.95
ORD1668,11/30/2023,CUST1098,Occasional,Hamburg,PROD3,3,324.95,974.85,0,0,974.85
ORD1669,12/1/2023,CUST1012,Occasional,Munich,PROD11,1,155.95,155.95,0,0,155.95
ORD1670,12/2/2023,CUST1008,Occasional,Munich,PROD6,1,56.99,56.99,0,0,56.99
ORD1671,12/3/2023,CUST1013,Loyal,Cologne,PROD1,4,1164.99,4659.96,5,233,4426.96
ORD1672,12/3/2023,CUST1073,Occasional,Frankfurt,PROD15,5,46.95,234.75,0,0,234.75
ORD1673,12/3/2023,CUST1026,Loyal,Frankfurt,PROD15,5,46.95,234.75,15,35.21,199.54
ORD1674,12/3/2023,CUST1069,Occasional,Hamburg,PROD3,5,324.95,1624.75,0,0,1624.75
ORD1675,12/3/2023,CUST1047,Occasional,Cologne,PROD7,1,21.95,21.95,0,0,21.95
ORD1676,12/3/2023,CUST1048,Loyal,Cologne,PROD13,2,39.99,79.98,15,12,67.98
ORD1677,12/4/2023,CUST1005,Occasional,Cologne,PROD17,2,203.95,407.9,0,0,407.9
ORD1678,12/4/2023,CUST1015,Loyal,Munich,PROD17,1,203.95,203.95,0,0,203.95
ORD1679,12/4/2023,CUST1002,Occasional,Hamburg,PROD4,2,137.95,275.9,0,0,275.9
ORD1680,12/4/2023,CUST1046,Occasional,Cologne,PROD2,2,699.95,1399.9,0,0,1399.9
ORD1681,12/5/2023,CUST1077,Occasional,Frankfurt,PROD4,1,137.95,137.95,0,0,137.95
ORD1682,12/5/2023,CUST1039,Occasional,Berlin,PROD4,4,137.95,551.8,0,0,551.8
ORD1683,12/6/2023,CUST1024,Occasional,Cologne,PROD14,4,13.99,55.96,0,0,55.96
ORD1684,12/7/2023,CUST1062,Occasional,Berlin,PROD15,4,46.95,187.8,0,0,187.8
ORD1685,12/7/2023,CUST1037,Occasional,Hamburg,PROD3,3,324.95,974.85,0,0,974.85
ORD1686,12/7/2023,CUST1036,Occasional,Hamburg,PROD16,5,116.99,584.95,0,0,584.95
ORD1687,12/8/2023,CUST1080,Occasional,Hamburg,PROD17,2,203.95,407.9,0,0,407.9
ORD1688,12/8/2023,CUST1073,Occasional,Berlin,PROD3,5,324.95,1624.75,0,0,1624.75
ORD1689,12/8/2023,CUST1058,Occasional,Cologne,PROD3,2,324.95,649.9,0,0,649.9
ORD1690,12/8/2023,CUST1066,Occasional,Frankfurt,PROD14,5,13.99,69.95,0,0,69.95
ORD1691,12/8/2023,CUST1092,Loyal,Frankfurt,PROD14,4,13.99,55.96,0,0,55.96
ORD1692,12/8/2023,CUST1094,Occasional,Munich,PROD8,1,125.95,125.95,0,0,125.95
ORD1693,12/9/2023,CUST1016,Loyal,Frankfurt,PROD14,5,13.99,69.95,0,0,69.95
ORD1694,12/10/2023,CUST1076,Occasional,Frankfurt,PROD7,1,21.95,21.95,0,0,21.95
ORD1695,12/10/2023,CUST1024,Occasional,Berlin,PROD14,1,13.99,13.99,0,0,13.99
ORD1696,12/10/2023,CUST1013,Occasional,Frankfurt,PROD2,5,699.95,3499.75,0,0,3499.75
ORD1697,12/10/2023,CUST1096,Occasional,Frankfurt,PROD16,5,116.99,584.95,0,0,584.95
ORD1698,12/10/2023,CUST1093,Occasional,Hamburg,PROD2,1,699.95,699.95,0,0,699.95
ORD1699,12/11/2023,CUST1020,Occasional,Frankfurt,PROD16,5,116.99,584.95,0,0,584.95
ORD1700,12/11/2023,CUST1029,Loyal,Berlin,PROD14,3,13.99,41.97,5,2.1,39.87
ORD1701,12/12/2023,CUST1050,Occasional,Munich,PROD1,5,1164.99,5824.95,0,0,5824.95
ORD1702,12/12/2023,CUST1046,Occasional,Frankfurt,PROD8,3,125.95,377.85,0,0,377.85
ORD1703,12/13/2023,CUST1007,Loyal,Munich,PROD1,2,1164.99,2329.98,0,0,2329.98
ORD1704,12/14/2023,CUST1085,Occasional,Berlin,PROD16,2,116.99,233.98,0,0,233.98
ORD1705,12/15/2023,CUST1059,Occasional,Munich,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1706,12/16/2023,CUST1094,Occasional,Munich,PROD4,2,137.95,275.9,0,0,275.9
ORD1707,12/17/2023,CUST1017,Occasional,Hamburg,PROD16,3,116.99,350.97,0,0,350.97
ORD1708,12/17/2023,CUST1023,Loyal,Berlin,PROD14,4,13.99,55.96,15,8.39,47.57
ORD1709,12/18/2023,CUST1048,Occasional,Berlin,PROD15,4,46.95,187.8,0,0,187.8
ORD1710,12/18/2023,CUST1097,Occasional,Munich,PROD10,2,71.99,143.98,0,0,143.98
ORD1711,12/18/2023,CUST1002,Occasional,Berlin,PROD16,1,116.99,116.99,0,0,116.99
ORD1712,12/18/2023,CUST1007,Occasional,Berlin,PROD2,3,699.95,2099.85,0,0,2099.85
ORD1713,12/19/2023,CUST1026,Loyal,Frankfurt,PROD5,5,229.95,1149.75,0,0,1149.75
ORD1714,12/20/2023,CUST1053,Occasional,Cologne,PROD11,1,155.95,155.95,0,0,155.95
ORD1715,12/20/2023,CUST1096,Occasional,Cologne,PROD14,1,13.99,13.99,0,0,13.99
ORD1716,12/20/2023,CUST1024,Occasional,Frankfurt,PROD6,2,56.99,113.98,0,0,113.98
ORD1717,12/21/2023,CUST1060,Occasional,Frankfurt,PROD18,2,297.95,595.9,0,0,595.9
ORD1718,12/21/2023,CUST1014,Occasional,Cologne,PROD7,5,21.95,109.75,0,0,109.75
ORD1719,12/22/2023,CUST1060,Loyal,Munich,PROD3,1,324.95,324.95,15,48.74,276.21
ORD1720,12/23/2023,CUST1011,Loyal,Frankfurt,PROD10,1,71.99,71.99,15,10.8,61.19
ORD1721,12/23/2023,CUST1015,Loyal,Munich,PROD11,5,155.95,779.75,15,116.96,662.79
ORD1722,12/24/2023,CUST1000,Occasional,Cologne,PROD9,3,20.99,62.97,0,0,62.97
ORD1723,12/25/2023,CUST1031,Occasional,Cologne,PROD7,4,21.95,87.8,0,0,87.8
ORD1724,12/25/2023,CUST1047,Occasional,Berlin,PROD2,1,699.95,699.95,0,0,699.95
ORD1725,12/25/2023,CUST1031,Occasional,Hamburg,PROD6,1,56.99,56.99,0,0,56.99
ORD1726,12/25/2023,CUST1083,Loyal,Munich,PROD18,3,297.95,893.85,0,0,893.85
ORD1727,12/25/2023,CUST1073,Occasional,Frankfurt,PROD7,2,21.95,43.9,0,0,43.9
ORD1728,12/25/2023,CUST1075,Occasional,Frankfurt,PROD11,3,155.95,467.85,0,0,467.85
ORD1729,12/26/2023,CUST1032,Occasional,Hamburg,PROD2,2,699.95,1399.9,0,0,1399.9
ORD1730,12/26/2023,CUST1003,Occasional,Cologne,PROD17,4,203.95,815.8,0,0,815.8
ORD1731,12/27/2023,CUST1053,Occasional,Hamburg,PROD15,1,46.95,46.95,0,0,46.95
ORD1732,12/27/2023,CUST1047,Loyal,Munich,PROD11,2,155.95,311.9,0,0,311.9
ORD1733,12/27/2023,CUST1000,Loyal,Hamburg,PROD5,3,229.95,689.85,0,0,689.85
ORD1734,12/28/2023,CUST1076,Occasional,Munich,PROD15,2,46.95,93.9,0,0,93.9
ORD1735,12/28/2023,CUST1095,Loyal,Berlin,PROD11,5,155.95,779.75,0,0,779.75
ORD1736,12/29/2023,CUST1045,Occasional,Hamburg,PROD14,1,13.99,13.99,0,0,13.99
ORD1737,12/29/2023,CUST1039,Occasional,Berlin,PROD11,4,155.95,623.8,0,0,623.8
ORD1738,12/30/2023,CUST1093,Loyal,Frankfurt,PROD7,5,21.95,109.75,10,10.98,98.77
ORD1739,12/30/2023,CUST1009,Loyal,Munich,PROD18,2,297.95,595.9,10,59.59,536.31
ORD1740,12/31/2023,CUST1034,Occasional,Hamburg,PROD2,5,699.95,3499.75,0,0,3499.75
ORD1741,12/31/2023,CUST1022,Loyal,Munich,PROD14,1,13.99,13.99,5,0.7,13.29
ORD1742,1/1/2024,CUST1099,Occasional,Frankfurt,PROD3,2,324.95,649.9,0,0,649.9
ORD1743,1/1/2024,CUST1000,Occasional,Munich,PROD18,4,297.95,1191.8,0,0,1191.8
ORD1744,1/1/2024,CUST1027,Occasional,Berlin,PROD3,2,324.95,649.9,0,0,649.9
ORD1745,1/1/2024,CUST1050,Occasional,Berlin,PROD11,1,155.95,155.95,0,0,155.95
ORD1746,1/2/2024,CUST1048,Occasional,Frankfurt,PROD11,5,155.95,779.75,0,0,779.75
ORD1747,1/3/2024,CUST1008,Loyal,Frankfurt,PROD15,3,46.95,140.85,0,0,140.85
ORD1748,1/4/2024,CUST1013,Occasional,Frankfurt,PROD13,3,39.99,119.97,0,0,119.97
ORD1749,1/5/2024,CUST1091,Loyal,Munich,PROD14,1,13.99,13.99,5,0.7,13.29
ORD1750,1/5/2024,CUST1082,Occasional,Hamburg,PROD16,5,116.99,584.95,0,0,584.95
ORD1751,1/6/2024,CUST1020,Occasional,Berlin,PROD9,4,20.99,83.96,0,0,83.96
ORD1752,1/7/2024,CUST1094,Occasional,Berlin,PROD1,4,1164.99,4659.96,0,0,4659.96
ORD1753,1/7/2024,CUST1098,Occasional,Frankfurt,PROD12,5,29.99,149.95,0,0,149.95
ORD1754,1/7/2024,CUST1002,Loyal,Cologne,PROD10,4,71.99,287.96,0,0,287.96
ORD1755,1/8/2024,CUST1006,Occasional,Hamburg,PROD10,4,71.99,287.96,0,0,287.96
ORD1756,1/8/2024,CUST1050,Loyal,Cologne,PROD15,4,46.95,187.8,5,9.39,178.41
ORD1757,1/9/2024,CUST1055,Loyal,Munich,PROD9,4,20.99,83.96,10,8.4,75.56
ORD1758,1/9/2024,CUST1057,Occasional,Hamburg,PROD5,3,229.95,689.85,0,0,689.85
ORD1759,1/10/2024,CUST1063,Occasional,Cologne,PROD4,2,137.95,275.9,0,0,275.9
ORD1760,1/10/2024,CUST1061,Loyal,Cologne,PROD11,3,155.95,467.85,0,0,467.85
ORD1761,1/11/2024,CUST1099,Occasional,Cologne,PROD5,4,229.95,919.8,0,0,919.8
ORD1762,1/12/2024,CUST1020,Occasional,Cologne,PROD13,5,39.99,199.95,0,0,199.95
ORD1763,1/12/2024,CUST1045,Occasional,Munich,PROD6,5,56.99,284.95,0,0,284.95
ORD1764,1/13/2024,CUST1053,Occasional,Cologne,PROD12,2,29.99,59.98,0,0,59.98
ORD1765,1/13/2024,CUST1031,Loyal,Berlin,PROD13,3,39.99,119.97,15,18,101.97
ORD1766,1/13/2024,CUST1098,Occasional,Cologne,PROD10,5,71.99,359.95,0,0,359.95
ORD1767,1/13/2024,CUST1080,Loyal,Cologne,PROD9,3,20.99,62.97,5,3.15,59.82
ORD1768,1/14/2024,CUST1000,Occasional,Berlin,PROD18,3,297.95,893.85,0,0,893.85
ORD1769,1/14/2024,CUST1075,Occasional,Berlin,PROD3,2,324.95,649.9,0,0,649.9
ORD1770,1/15/2024,CUST1052,Occasional,Berlin,PROD10,4,71.99,287.96,0,0,287.96
ORD1771,1/16/2024,CUST1040,Occasional,Frankfurt,PROD2,2,699.95,1399.9,0,0,1399.9
ORD1772,1/16/2024,CUST1069,Occasional,Frankfurt,PROD13,2,39.99,79.98,0,0,79.98
ORD1773,1/16/2024,CUST1050,Loyal,Frankfurt,PROD16,1,116.99,116.99,15,17.55,99.44
ORD1774,1/16/2024,CUST1036,Loyal,Munich,PROD9,3,20.99,62.97,15,9.45,53.52
ORD1775,1/17/2024,CUST1056,Loyal,Berlin,PROD16,5,116.99,584.95,0,0,584.95
ORD1776,1/17/2024,CUST1074,Loyal,Hamburg,PROD17,5,203.95,1019.75,0,0,1019.75
ORD1777,1/18/2024,CUST1078,Occasional,Berlin,PROD9,1,20.99,20.99,0,0,20.99
ORD1778,1/18/2024,CUST1014,Loyal,Munich,PROD14,1,13.99,13.99,15,2.1,11.89
ORD1779,1/19/2024,CUST1038,Occasional,Munich,PROD8,4,125.95,503.8,0,0,503.8
ORD1780,1/19/2024,CUST1072,Occasional,Frankfurt,PROD5,3,229.95,689.85,0,0,689.85
ORD1781,1/19/2024,CUST1022,Occasional,Frankfurt,PROD3,4,324.95,1299.8,0,0,1299.8
ORD1782,1/20/2024,CUST1082,Occasional,Munich,PROD18,3,297.95,893.85,0,0,893.85
ORD1783,1/21/2024,CUST1069,Loyal,Munich,PROD2,3,699.95,2099.85,15,314.98,1784.87
